boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
34832,223,1.98042,31.35,75.087501525,98887.00,4.37,3.15,,,,,,,,,,,,
35366,216,1.92022,31.18,74.974998474,98881.00,4.38,3.15,,,,,,,,,,,,
35911,218,2.00656,31.58,74.974998474,98897.50,4.37,3.14,,,,,,,,,,,,
36509,224,2.12133,31.86,74.862503051,98898.75,4.36,3.14,,,,,,,,,,,,
36965,224,2.16625,31.93,74.750000000,98876.75,4.38,3.15,,,,,,,,,,,,
37584,225,2.16295,32.19,74.750000000,98883.75,4.35,3.15,,,,,,,,,,,,
38014,225,2.15940,32.06,74.637496948,98878.25,4.36,3.15,,,,,,,,,,,,
38637,225,2.10112,31.86,74.637496948,98880.50,4.38,3.14,,,,,,,,,,,,
39067,219,2.05676,31.87,74.637496948,98879.00,4.36,3.14,,,,,,,,,,,,
39692,217,2.05108,31.63,74.637496948,98879.25,4.36,3.15,,,,,,,,,,,,
40147,222,2.04069,31.25,74.525001525,98881.25,4.39,3.15,,,,,,,,,,,,
40706,216,2.21050,31.25,74.525001525,98884.00,4.38,3.15,,,,,,,,,,,,
41197,220,2.26253,31.28,74.412498474,98882.75,4.37,3.15,,,,,,,,,,,,
41826,219,2.26583,31.27,74.412498474,98887.75,4.40,3.14,,,,,,,,,,,,
42243,224,2.23844,31.03,74.300003051,98885.00,4.40,3.15,,,,,,,,,,,,
42780,229,2.18971,31.04,74.412498474,98888.50,4.38,3.15,,,,,,,,,,,,
43322,231,2.12586,30.80,74.300003051,98887.00,4.38,3.15,,,,,,,,,,,,
43859,236,-9999.00000,31.23,74.300003051,98891.75,4.36,3.14,,,,,,,,,,,,
44405,236,1.99261,31.22,74.187500000,98892.25,4.40,3.15,,,,,,,,,,,,
44951,236,1.89334,30.80,74.187500000,98896.50,4.38,3.15,,,,,,,,,,,,
45578,236,1.77969,31.32,74.074996948,98899.50,4.39,3.15,,,,,,,,,,,,
46014,236,1.67162,31.69,73.962501525,98895.25,4.38,3.14,,,,,,,,,,,,
46645,236,1.55178,31.67,73.962501525,98900.50,4.40,3.14,,,,,,,,,,,,
47815,,,,,,,,1,7,1.10,246,2017,4,23,16,9,39,0,43.953056335,-79.321022033
47963,236,1.36417,31.54,73.962501525,98897.50,4.38,3.15,,,,,,,,,,,,
48584,236,1.29399,32.09,73.849998474,98896.75,4.38,3.14,,,,,,,,,,,,
49003,236,1.29399,32.12,73.962501525,98894.25,4.39,3.15,,,,,,,,,,,,
49625,232,1.22358,34.18,73.962501525,98884.00,4.37,3.19,,,,,,,,,,,,
50075,213,1.22358,36.85,74.074996948,98799.50,4.36,3.20,,,,,,,,,,,,
50689,208,1.21427,33.75,74.187500000,98799.75,4.38,3.20,,,,,,,,,,,,
51131,208,1.19570,30.16,74.300003051,98872.75,4.39,3.13,,,,,,,,,,,,
51755,207,1.19570,29.52,74.300003051,98891.00,4.37,3.13,,,,,,,,,,,,
52196,205,1.21251,33.53,74.187500000,98907.75,4.40,3.14,,,,,,,,,,,,
52737,204,1.22215,29.22,74.187500000,98858.75,4.35,3.13,,,,,,,,,,,,
53278,200,1.22215,29.28,74.300003051,98920.00,4.37,3.19,,,,,,,,,,,,
53820,200,1.16024,34.05,74.300003051,98859.50,4.36,3.20,,,,,,,,,,,,
54363,200,1.17006,32.41,74.300003051,98819.75,4.40,3.20,,,,,,,,,,,,
54899,200,1.17006,31.57,74.525001525,98829.75,4.35,3.19,,,,,,,,,,,,
55504,199,1.17333,34.45,74.637496948,98837.25,4.38,3.19,,,,,,,,,,,,
55943,182,1.17333,34.54,74.862503051,98829.75,4.37,3.20,,,,,,,,,,,,
56564,181,1.15412,34.34,74.974998474,98824.50,4.37,3.19,,,,,,,,,,,,
57008,181,1.11580,33.06,75.087501525,98845.25,4.38,3.19,,,,,,,,,,,,
57637,181,1.11580,29.81,75.199996948,98860.75,4.38,3.19,,,,,,,,,,,,
58084,181,1.04471,29.45,75.199996948,98875.25,4.39,3.19,,,,,,,,,,,,
58671,181,1.04471,32.01,75.312500000,98895.75,4.36,3.09,,,,,,,,,,,,
59155,181,0.99065,29.22,75.312500000,98919.50,4.38,3.09,,,,,,,,,,,,
59719,181,0.99065,28.61,75.312500000,98929.50,4.36,3.01,,,,,,,,,,,,
60204,181,0.86538,28.45,75.199996948,98959.00,4.38,1.46,,,,,,,,,,,,
60751,181,0.86538,28.37,75.199996948,98960.75,4.36,0.64,,,,,,,,,,,,
61285,181,0.86538,28.41,75.199996948,98959.25,4.39,0.57,,,,,,,,,,,,
61865,181,0.79697,28.55,75.199996948,98956.50,4.39,0.59,,,,,,,,,,,,
62878,,,,,,,,1,9,0.85,311,2017,4,23,16,9,54,0,43.953044891,-79.321014404
63026,182,0.75086,28.85,75.199996948,98955.50,4.39,0.69,,,,,,,,,,,,
63648,185,0.75086,29.19,75.087501525,98955.25,4.36,0.32,,,,,,,,,,,,
64073,185,0.74610,29.48,75.199996948,98957.50,4.39,0.67,,,,,,,,,,,,
64687,185,0.74610,29.58,75.312500000,98957.50,4.38,1.40,,,,,,,,,,,,
65128,185,0.74610,29.59,75.199996948,98944.25,4.39,1.61,,,,,,,,,,,,
65693,186,0.71283,29.58,75.199996948,98953.75,4.38,1.46,,,,,,,,,,,,
66186,192,0.71283,29.58,75.199996948,98947.75,4.37,1.35,,,,,,,,,,,,
66810,192,0.88524,29.57,75.312500000,98953.50,4.38,1.38,,,,,,,,,,,,
67252,200,0.88524,29.56,75.312500000,98951.75,4.40,1.51,,,,,,,,,,,,
67789,201,1.19786,29.48,75.312500000,98954.00,4.35,1.44,,,,,,,,,,,,
68332,201,1.49351,29.45,75.312500000,98956.00,4.40,1.47,,,,,,,,,,,,
68870,202,1.63950,29.48,75.425003051,98956.75,4.35,1.52,,,,,,,,,,,,
69412,209,1.63882,29.64,75.425003051,98953.75,4.39,1.60,,,,,,,,,,,,
69956,213,1.63882,29.84,75.425003051,98955.00,4.39,1.48,,,,,,,,,,,,
70585,213,1.57734,30.09,75.425003051,98959.50,4.36,1.59,,,,,,,,,,,,
71046,213,1.49465,30.45,75.425003051,98958.00,4.38,1.54,,,,,,,,,,,,
71676,213,1.41292,30.70,75.537498474,98960.75,4.39,1.59,,,,,,,,,,,,
72119,213,1.31871,30.77,75.537498474,98961.75,4.38,1.59,,,,,,,,,,,,
72695,213,1.31871,30.77,75.537498474,98963.75,4.39,1.58,,,,,,,,,,,,
73180,213,1.20462,30.72,75.537498474,98964.00,4.38,1.59,,,,,,,,,,,,
73735,213,1.20462,30.64,75.650001525,98967.25,4.39,1.60,,,,,,,,,,,,
74269,213,1.14487,30.51,75.650001525,98966.75,4.38,1.58,,,,,,,,,,,,
74814,213,1.15053,30.41,75.650001525,98970.00,4.37,1.56,,,,,,,,,,,,
75348,213,1.15053,30.38,75.650001525,98966.50,4.37,1.60,,,,,,,,,,,,
75892,209,1.20734,30.36,75.650001525,98969.25,4.39,1.61,,,,,,,,,,,,
76489,190,1.22070,30.33,75.650001525,98971.75,4.38,1.58,,,,,,,,,,,,
76944,186,1.22070,30.29,75.650001525,98971.75,4.39,1.59,,,,,,,,,,,,
77956,,,,,,,,1,9,0.85,381,2017,4,23,16,10,9,0,43.953044891,-79.321006774
78111,189,1.29376,30.32,75.762496948,98976.75,4.38,1.60,,,,,,,,,,,,
78681,189,1.29376,30.45,75.650001525,98970.00,4.37,1.58,,,,,,,,,,,,
79173,189,1.28537,30.55,75.762496948,98972.75,4.37,1.59,,,,,,,,,,,,
79721,190,1.27520,30.66,75.875000000,98978.25,4.38,1.60,,,,,,,,,,,,
80212,194,1.27520,30.72,75.875000000,98976.25,4.38,1.59,,,,,,,,,,,,
80750,197,1.29653,30.87,75.875000000,98980.00,4.37,1.58,,,,,,,,,,,,
81293,201,1.38292,30.83,75.875000000,98978.00,4.40,1.58,,,,,,,,,,,,
81873,203,1.48895,30.47,75.875000000,98980.00,4.38,1.60,,,,,,,,,,,,
82366,203,1.49565,30.31,75.987503051,98980.00,4.36,1.60,,,,,,,,,,,,
82904,203,1.49565,30.12,75.987503051,98983.00,4.38,1.58,,,,,,,,,,,,
83509,203,1.45828,29.87,75.987503051,98984.25,4.39,1.59,,,,,,,,,,,,
83950,203,1.41597,29.50,75.987503051,98982.50,4.38,1.60,,,,,,,,,,,,
84581,203,1.44949,29.30,76.099998474,98987.25,4.39,1.60,,,,,,,,,,,,
85035,203,1.44949,29.03,76.099998474,98982.25,4.35,1.61,,,,,,,,,,,,
85668,203,1.40067,28.67,76.099998474,98987.00,4.41,1.60,,,,,,,,,,,,
86103,203,1.43839,28.40,76.099998474,98987.75,4.38,1.60,,,,,,,,,,,,
86733,203,1.46944,28.26,76.212501525,98990.50,4.40,1.60,,,,,,,,,,,,
87174,203,1.46944,28.14,76.099998474,98984.75,4.39,1.60,,,,,,,,,,,,
87697,203,1.48440,27.94,76.212501525,98990.75,4.36,1.61,,,,,,,,,,,,
88181,203,1.47819,27.79,76.212501525,98994.25,4.39,1.60,,,,,,,,,,,,
88727,203,1.48772,27.62,76.212501525,98990.25,4.36,1.61,,,,,,,,,,,,
89262,210,1.56724,27.49,76.212501525,98989.00,4.39,1.60,,,,,,,,,,,,
89810,209,1.56724,27.34,76.212501525,98989.75,4.37,1.60,,,,,,,,,,,,
90344,200,1.66389,27.23,76.324996948,98993.00,4.35,1.61,,,,,,,,,,,,
90869,199,1.70752,27.15,76.324996948,98993.50,4.39,1.61,,,,,,,,,,,,
91441,199,1.71957,27.07,76.324996948,98993.75,4.35,1.60,,,,,,,,,,,,
91947,205,1.71334,26.98,76.324996948,98994.00,4.39,1.60,,,,,,,,,,,,
92959,,,,,,,,1,9,0.86,394,2017,4,23,16,10,24,0,43.953044891,-79.321006774
93108,222,1.70352,26.72,76.324996948,98996.25,4.40,1.60,,,,,,,,,,,,
93673,222,1.66950,26.53,76.324996948,98992.75,4.40,1.60,,,,,,,,,,,,
