boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
36497,100,3.64324,72.37,39.762500762,99289.50,4.39,0.99,,,,,,,,,,,,
37031,100,3.66934,72.07,39.762500762,99284.00,4.37,1.00,,,,,,,,,,,,
37590,102,3.60232,71.75,39.762500762,99286.50,4.39,1.06,,,,,,,,,,,,
38124,103,3.46054,71.57,39.762500762,99287.00,4.34,0.98,,,,,,,,,,,,
38669,96,3.31078,71.49,39.762500762,99289.00,4.39,0.57,,,,,,,,,,,,
39229,101,3.37834,71.32,39.762500762,99281.00,4.36,0.64,,,,,,,,,,,,
39748,100,3.61153,71.19,39.762500762,99284.75,4.39,0.63,,,,,,,,,,,,
40338,104,3.85959,71.13,39.762500762,99283.50,4.37,1.00,,,,,,,,,,,,
40825,104,3.73014,71.13,39.762500762,99285.75,4.39,0.73,,,,,,,,,,,,
41440,107,3.65457,71.11,39.762500762,99284.25,4.34,0.60,,,,,,,,,,,,
41872,108,3.53760,71.01,39.762500762,99286.25,4.38,0.47,,,,,,,,,,,,
42436,107,3.67487,70.97,39.762500762,99285.25,4.34,1.30,,,,,,,,,,,,
42932,108,3.95023,70.92,39.762500762,99281.25,4.39,0.72,,,,,,,,,,,,
43483,117,3.94261,70.89,39.762500762,99285.50,4.36,0.84,,,,,,,,,,,,
43976,108,3.97276,70.90,39.762500762,99281.25,4.36,0.74,,,,,,,,,,,,
44513,115,3.91646,70.91,39.762500762,99282.00,4.37,0.12,,,,,,,,,,,,
45114,130,3.71477,70.97,39.762500762,99289.25,4.39,0.17,,,,,,,,,,,,
45593,128,3.56019,71.03,39.762500762,99285.50,4.36,0.06,,,,,,,,,,,,
46089,118,3.31755,71.10,39.762500762,99291.75,4.39,0.06,,,,,,,,,,,,
46623,113,3.38111,71.15,39.875000000,99290.75,4.34,0.50,,,,,,,,,,,,
47167,109,3.48480,71.18,39.762500762,99283.75,4.38,0.43,,,,,,,,,,,,
48185,,,,,,,,0,,,,,,,,,,,,
48385,117,3.55989,71.18,39.762500762,99285.25,4.39,0.51,,,,,,,,,,,,
48824,109,3.59295,71.19,39.762500762,99282.75,4.37,0.37,,,,,,,,,,,,
49458,108,3.86036,71.17,39.762500762,99290.50,4.38,0.09,,,,,,,,,,,,
49942,102,3.96581,71.02,39.762500762,99292.25,4.34,0.14,,,,,,,,,,,,
