    TIME       CBIT        CBIT2
 [HRS UTC]                      

  16.34083     400000     1c0000
  16.34111     400000     1c0000
  16.34139     400000     1c0000
  16.34167     400000     1c0000
  16.34167     400000     1c0000
  16.34222     400000     1c0000
  16.34222     400000     1c0000
  16.34306     400000     1c0000
  16.34333     400000     1c0000
  16.34333     400000     1c0000
  16.34389     400000     1c0000
  16.34417     400000     1c0000
  16.34444     400000     1c0000
  16.34472     400000     1c0000
  16.34500     400000     1c0000
  16.34528     400000     1c0000
  16.34556     400000     1c0000
  16.34583     400000     1c0000
  16.34611     400000     1c0000
  16.34639     400000     1c0000
  16.34667     400000     1c0000
  16.34694     400000     1c0000
  16.34722     400000     1c0000
  16.34750     400000     1c0000
  16.34778     400000     1c0000
  16.34806     400000     1c0000
  16.34833     400000     1c0000
  16.34861     400000     1c0000
  16.34889     400000     1c0000
  16.34917     400000     1c0000
  16.34945     400000     1c0000
  16.34972     400000     1c0000
  16.35000     400000     1c0000
  16.35028     400000     1c0000
  16.35056     400000     1c0000
  16.35083     400000     1c0000
  16.35111     400000     1c0000
  16.35139     400000     1c0000
  16.35167     400000     1c0000
  16.35194     400000     1c0000
  16.35222     400000     1c0000
  16.35250     400000     1c0000
  16.35278     400000     1c0000
  16.35306     400000     1c0000
  16.35333     400000     1c0000
  16.35361     400000     1c0000
  16.35389     400000     1c0000
  16.35417     400000     1c0000
  16.35444     400000     1c0000
  16.35472     400000     1c0000
  16.35500     400000     1c0000
  16.35528     400000     1c0000
  16.35556     400000     1c0000
  16.35583     400000     1c0000
  16.35611     400000     1c0000
  16.35639     400000     1c0000
  16.35667     400000     1c0000
  16.35695     400000     1c0000
  16.35722     400000     1c0000
  16.35750     400000     1c0000
  16.35778     400000     1c0000
  16.35806     400000     1c0000
  16.35833     400000     1c0000
  16.35861     400000     1c0000
  16.35889     400000     1c0000
  16.35917     400000     1c0000
  16.35945     400000     1c0000
  16.35972     400000     1c0000
  16.36000     400000     1c0000
  16.36028     400000     1c0000
  16.36056     400000     1c0000
  16.36083     400000     1c0000
  16.36111     400000     1c0000
  16.36139     400000     1c0000
  16.36167     400000     1c0000
  16.36194     400000     1c0000
  16.36222     400000     1c0000
  16.36250     400000     1c0000
  16.36278     400000     1c0000
  16.36306     400000     1c0000
  16.36333     400000     1c0000
  16.36361     400000     1c0000
  16.36389     400000     1c0000
  16.36417     400000     1c0000
  16.36444     400000     1c0000
  16.36472     400000     1c0000
  16.36500     400000     1c0000
  16.36528     400000     1c0000
  16.36556     400000     1c0000
  16.36583     400000     1c0000
  16.36611     400000     1c0000
  16.36639     400000     1c0000
  16.36667     400000     1c0000
  16.36695     400000     1c0000
  16.36722     400000     1c0000
  16.36750     400000     1c0000
  16.36778     400000     1c0000
  16.36806     400000     1c0000
  16.36833     400000     1c0000
  16.36861     400000     1c0000
  16.36889     400000     1c0000
  16.36917     400000     1c0000
  16.36944     400000     1c0000
  16.36972     400000     1c0000
  16.37000     400000     1c0000
  16.37028     400000     1c0000
  16.37056     400000     1c0000
  16.37083     400000     1c0000
  16.37111     400000     1c0000
  16.37139     400000     1c0000
  16.37167     400000     1c0000
  16.37194     400000     1c0000
  16.37222     400000     1c0000
  16.37250     400000     1c0000
  16.37278     400000     1c0000
  16.37306     400000     1c0000
  16.37333     400000     1c0000
  16.37361     400000     1c0000
  16.37389     400000     1c0000
  16.37417     400000     1c0000
  16.37444     400000     1c0000
  16.37472     400000     1c0000
  16.37500     400000     1c0000
  16.37528     400000     1c0000
  16.37556     400000     1c0000
  16.37583     400000     1c0000
  16.37611     400000     1c0000
  16.37639     400000     1c0000
  16.37667     400000     1c0000
  16.37695     400000     1c0000
  16.37722     400000     1c0000
  16.37750     400000     1c0000
  16.37778     400000     1c0000
  16.37806     400000     1c0000
  16.37833     400000     1c0000
  16.37861     400000     1c0000
  16.37889     400000     1c0000
  16.37917     400000     1c0000
  16.37944     400000     1c0000
  16.37972     400000     1c0000
  16.38000     400000     1c0000
  16.38028     400000     1c0000
  16.38056     400000     1c0000
  16.38083     400000     1c0000
  16.38111     400000     1c0000
  16.38139     400000     1c0000
  16.38167     400000     1c0000
  16.38194     400000     1c0000
  16.38222     400000     1c0000
  16.38250     400000     1c0000
  16.38278     400000     1c0000
  16.38306     400000     1c0000
  16.38333     400000     1c0000
  16.38361     400000     1c0000
  16.38389     400000     1c0000
  16.38417     400000     1c0000
  16.38445     400000     1c0000
  16.38472     400000     1c0000
  16.38500     400000     1c0000
  16.38528     400000     1c0000
  16.38556     400000     1c0000
  16.38583     400000     1c0000
  16.38611     400000     1c0000
  16.38639     400000     1c0000
  16.38667     400000     1c0000
  16.38694     400000     1c0000
  16.38722     400000     1c0000
  16.38750     400000     1c0000
  16.38778     400000     1c0000
  16.38806     400000     1c0000
  16.38833     400000     1c0000
  16.38861     400000     1c0000
  16.38889     400000     1c0000
  16.38917     400000     1c0000
  16.38944     400000     1c0000
  16.38972     400000     1c0000
  16.39000     400000     1c0000
  16.39028     400000     1c0000
  16.39056     400000     1c0000
  16.39083     400000     1c0000
  16.39111     400000     1c0000
  16.39139     400000     1c0000
  16.39167     400000     1c0000
  16.39194     400000     1c0000
  16.39222     400000     1c0000
  16.39250     400000     1c0000
  16.39278     400000     1c0000
  16.39305     400000     1c0000
  16.39333     400000     1c0000
  16.39361     400000     1c0000
  16.39389     400000     1c0000
  16.39417     400000     1c0000
  16.39444     400000     1c0000
  16.39472     400000     1c0000
  16.39500     400000     1c0000
  16.39528     400000     1c0000
  16.39556     400000     1c0000
  16.39583     400000     1c0000
  16.39611     400000     1c0000
  16.39639     400000     1c0000
  16.39667     400000     1c0000
  16.39694     400000     1c0000
  16.39722     400000     1c0000
  16.39750     400000     1c0000
  16.39778     400000     1c0000
  16.39806     400000     1c0000
  16.39833     400000     1c0000
  16.39861     400000     1c0000
  16.39889     400000     1c0000
  16.39917     400000     1c0000
  16.39944     400000     1c0000
  16.39972     400000     1c0000
  16.40000     400000     1c0000
  16.40028     400000     1c0000
  16.40055     400000     1c0000
  16.40083     400000     1c0000
  16.40111     400000     1c0000
  16.40139     400000     1c0000
  16.40167     400000     1c0000
  16.40194     400000     1c0000
  16.40222     400000     1c0000
  16.40250     400000     1c0000
  16.40278     400000     1c0000
  16.40306     400000     1c0000
  16.40333     400000     1c0000
  16.40361     400000     1c0000
  16.40389     400000     1c0000
  16.40417     400000     1c0000
  16.40444     400000     1c0000
  16.40472     400000     1c0000
  16.40500     400000     1c0000
  16.40528     400000     1c0000
  16.40556     400000     1c0000
  16.40583     400000     1c0000
  16.40611     400000     1c0000
  16.40639     400000     1c0000
  16.40667     400000     1c0000
  16.40694     400000     1c0000
  16.40722     400000     1c0000
  16.40750     400000     1c0000
  16.40778     400000     1c0000
  16.40805     400000     1c0000
  16.40833     400000     1c0000
  16.40861     400000     1c0000
  16.40889     400000     1c0000
  16.40917     400000     1c0000
  16.40944     400000     1c0000
  16.40972     400000     1c0000
  16.41000     400000     1c0000
  16.41028     400000     1c0000
  16.41055     400000     1c0000
  16.41083     400000     1c0000
  16.41111     400000     1c0000
  16.41139     400000     1c0000
  16.41167     400000     1c0000
  16.41194     400000     1c0000
  16.41222     400000     1c0000
  16.41250     400000     1c0000
  16.41278     400000     1c0000
  16.41306     400000     1c0000
  16.41333     400000     1c0000
  16.41361     400000     1c0000
  16.41389     400000     1c0000
  16.41417     400000     1c0000
  16.41444     400000     1c0000
  16.41472     400000     1c0000
  16.41500     400000     1c0000
  16.41528     400000     1c0000
  16.41556     400000     1c0000
  16.41583     400000     1c0000
  16.41611     400000     1c0000
  16.41639     400000     1c0000
  16.41667     400000     1c0000
  16.41694     400000     1c0000
  16.41722     400000     1c0000
  16.41750     400000     1c0000
  16.41778     400000     1c0000
  16.41805     400000     1c0000
  16.41833     400000     1c0000
  16.41861     400000     1c0000
  16.41889     400000     1c0000
  16.41917     400000     1c0000
  16.41944     400000     1c0000
  16.41972     400000     1c0000
  16.42000     400000     1c0000
  16.42028     400000     1c0000
  16.42056     400000     1c0000
  16.42083     400000     1c0000
  16.42111     400000     1c0000
  16.42139     400000     1c0000
  16.42167     400000     1c0000
  16.42194     400000     1c0000
  16.42222     400000     1c0000
  16.42250     400000     1c0000
  16.42278     400000     1c0000
  16.42306     400000     1c0000
  16.42333     400000     1c0000
  16.42361     400000     1c0000
  16.42389     400000     1c0000
  16.42417     400000     1c0000
  16.42444     400000     1c0000
  16.42472     400000     1c0000
  16.42500     400000     1c0000
  16.42528     400000     1c0000
  16.42555     400000     1c0000
  16.42583     400000     1c0000
  16.42611     400000     1c0000
  16.42639     400000     1c0000
  16.42667     400000     1c0000
  16.42694     400000     1c0000
  16.42722     400000     1c0000
  16.42750     400000     1c0000
  16.42778     400000     1c0000
  16.42805     400000     1c0000
  16.42833     400000     1c0000
  16.42861     400000     1c0000
  16.42889     400000     1c0000
  16.42917     400000     1c0000
  16.42944     400000     1c0000
  16.42972     400000     1c0000
  16.43000     400000     1c0000
  16.43028     400000     1c0000
  16.43056     400000     1c0000
  16.43083     400000     1c0000
  16.43111     400000     1c0000
  16.43139     400000     1c0000
  16.43167     400000     1c0000
  16.43194     400000     1c0000
  16.43222     400000     1c0000
  16.43250     400000     1c0000
  16.43278     400000     1c0000
  16.43306     400000     1c0000
  16.43333     400000     1c0000
  16.43361     400000     1c0000
  16.43389     400000     1c0000
  16.43417     400000     1c0000
  16.43444     400000     1c0000
  16.43472     400000     1c0000
  16.43500     400000     1c0000
  16.43528     400000     1c0000
  16.43555     400000     1c0000
  16.43583     400000     1c0000
