CBIT definitions: 

MSK_COP_EVNT       0x00000001
MSK_BARO_RNG       0x00000002
MSK_ALPHA_RNG      0x00000004
MSK_BETA_RNG       0x00000008
MSK_PS_RNG         0x00000010
MSK_EXTEMP_RNG     0x00000020
MSK_RH_RNG         0x00000040
MSK_ADS_ITEMP_RNG  0x00000080
MSK_NUMRPTNG_WARN  0x00000100
MSK_ADS_DRATE_RNG  0x00000200
MSK_FAULT_BARO     0x00000400
MSK_FAULT_ALPHA    0x00000800
MSK_FAULT_BETA     0x00001000
MSK_FAULT_PS       0x00002000
MSK_CAN_WARN       0x00004000
MSK_COP_ADS        0x00008000
MSK_COP_IRS        0x00010000
MSK_IRS_DRATE      0x00020000
MSK_TRH_IO         0x00040000
MSK_GYRO_RANGE     0x00080000
MSK_ACC_RANGE      0x00100000
MSK_ORION_COMM     0x00200000
MSK_ORION_MSGCOUNT 0x00400000
MSK_ORION_BITFAIL  0x00800000
MSK_GPS1_AGE       0x01000000
MSK_GPS1_NAVSTAT   0x02000000
MSK_CAN_RXOVR      0x04000000
MSK_CAN_RXBUFOVR   0x08000000
MSK_CAN_TXBUFOVR   0x10000000
MSK_CAN_BSOFF_RST  0x20000000
MSK_GPS2_AGE       0x40000000
MSK_GPS2_NAVSTAT   0x80000000

CBIT2 definitions: 

MSK_RTC_WARN             0x00000001
MSK_ALFAT_IO             0x00000002
MSK_ALFAT_MOUNT          0x00000004
MSK_ALFAT_DIRLIST        0x00000008
MSK_ALFAT_FILEOPEN       0x00000010
MSK_ALFAT_FWUPDATE       0x00000020
MSK_ALFAT_WRITEFILE      0x00000040
MSK_ALFAT_CLOSEFILE      0x00000080
MSK_ALFAT_GPS1COMM       0x00000100
MSK_ALFAT_GPS2COMM       0x00000200
MSK_IMUDAT_SERIAL_FAULT  0x00000400
MSK_ADPDAT_SERIAL_FAULT  0x00000800
MSK_DFLASH_IO_ERROR      0x00001000
MSK_SERIAL_OVRFLO_GPS1   0x00002000
MSK_SERIAL_OVRFLO_GPS2   0x00004000
MSK_WARN_NOTALIVE_ADS    0x00008000
MSK_WARN_NOTALIVE_IRS    0x00010000
MSK_WARN_NOTALIVE_GPSUSB 0x00020000
MSK_NO_RATE_INTEG        0x00040000
MSK_WARN_PVTEKF          0x00080000
MSK_WARN_ICPEKF          0x00100000
MSK_FILTER_RESET         0x00200000

    TIME       CBIT        CBIT2
  15.21639     400000     1c0000
  15.21667     400000     1c0000
  15.21694     400000     1c0000
  15.21722     400000     1c0000
  15.21750     400000     1c0000
  15.21778     400000     1c0000
  15.21805     400000     1c0000
  15.21833     400000     1c0000
  15.21861     400000     1c0000
  15.21889     400000     1c0000
  15.21917     400000     1c0000
  15.21944     400000     1c0000
  15.21972     400000     1c0000
  15.22000     400000     1c0000
  15.22028     400000     1c0000
  15.22056     400000     1c0000
  15.22083     400000     1c0000
  15.22111     400000     1c0000
  15.22139     400000     1c0000
  15.22167     400000     1c0000
  15.22194     400000     1c0000
  15.22222     400000     1c0000
  15.22250     400000     1c0000
  15.22278     400000     1c0000
  15.22305     400000     1c0000
  15.22333     400000     1c0000
  15.22361     400000     1c0000
  15.22389     400000     1c0000
  15.22417     400000     1c0000
  15.22444     400000     1c0000
  15.22472     400000     1c0000
  15.22500     400000     1c0000
  15.22528     400000     1c0000
  15.22556     400000     1c0000
  15.22583     400000     1c0000
  15.22611     400000     1c0000
  15.22639     400000     1c0000
  15.22667     400000     1c0000
  15.22694     400000     1c0000
  15.22722     400000     1c0000
  15.22750     400000     1c0000
  15.22778     400000     1c0000
  15.22806     400000     1c0000
  15.22833     400000     1c0000
  15.22861     400000     1c0000
  15.22889     400000     1c0000
  15.22917     400000     1c0000
  15.22944     400000     1c0000
  15.22972     400000     1c0000
  15.23000     400000     1c0000
  15.23028     400000     1c0000
  15.23056     400000     1c0000
  15.23083     400000     1c0000
  15.23111     400000     1c0000
  15.23139     400000     1c0000
  15.23167     400000     1c0000
  15.23194     400000     1c0000
  15.23222     400000     1c0000
  15.23250     400000     1c0000
  15.23278     400000     1c0000
  15.23306     400000     1c0000
  15.23333     400000     1c0000
  15.23361     400000     1c0000
  15.23389     400000     1c0000
  15.23417     400000     1c0000
  15.23444     400000     1c0000
  15.23472     400000     1c0000
  15.23500     400000     1c0000
  15.23528     400000     1c0000
  15.23556     400000     1c0000
  15.23583     400000     1c0000
  15.23611     400000     1c0000
  15.23639     400000     1c0000
  15.23667     400000     1c0000
  15.23695     400000     1c0000
  15.23722     400000     1c0000
  15.23750     400000     1c0000
  15.23778     400000     1c0000
  15.23806     400000     1c0000
  15.23833     400000     1c0000
  15.23861     400000     1c0000
  15.23889     400000     1c0000
  15.23917     400000     1c0000
  15.23944     400000     1c0000
  15.23972     400000     1c0000
  15.24000     400000     1c0000
  15.24028     400000     1c0000
  15.24056     400000     1c0000
  15.24083     400000     1c0000
  15.24111     400000     1c0000
  15.24139     400000     1c0000
  15.24167     400000     1c0000
  15.24194     400000     1c0000
  15.24222     400000     1c0000
  15.24250     400000     1c0000
  15.24278     400000     1c0000
  15.24306     400000     1c0000
  15.24333     400000     1c0000
  15.24361     400000     1c0000
  15.24389     400000     1c0000
  15.24417     400000     1c0000
  15.24444     400000     1c0000
  15.24472     400000     1c0000
  15.24500     400000     1c0000
  15.24528     400000     1c0000
  15.24556     400000     1c0000
  15.24583     400000     1c0000
  15.24611     400000     1c0000
  15.24639     400000     1c0000
  15.24667     400000     1c0000
  15.24694     400000     1c0000
  15.24722     400000     1c0000
  15.24750     400000     1c0000
  15.24778     400000     1c0000
  15.24806     400000     1c0000
  15.24833     400000     1c0000
  15.24861     400000     1c0000
  15.24889     400000     1c0000
  15.24917     400000     1c0000
  15.24944     400000     1c0000
  15.24972     400000     1c0000
  15.25000     400000     1c0000
  15.25028     400000     1c0000
  15.25056     400000     1c0000
  15.25083     400000     1c0000
  15.25111     400000     1c0000
  15.25139     400000     1c0000
  15.25167     400000     1c0000
  15.25194     400000     1c0000
  15.25222     400000     1c0000
  15.25250     400000     1c0000
  15.25278     400000     1c0000
  15.25306     400000     1c0000
  15.25333     400000     1c0000
  15.25361     400000     1c0000
  15.25389     400000     1c0000
  15.25417     400000     1c0000
  15.25444     400000     1c0000
  15.25472     400000     1c0000
  15.25500     400000     1c0000
  15.25528     400000     1c0000
  15.25556     400000     1c0000
  15.25583     400000     1c0000
  15.25611     400000     1c0000
  15.25639     400000     1c0000
  15.25667     400000     1c0000
  15.25694     400000     1c0000
  15.25722     400000     1c0000
  15.25750     400000     1c0000
  15.25778     400000     1c0000
  15.25806     400000     1c0000
  15.25833     400000     1c0000
  15.25861     400000     1c0000
  15.25889     400000     1c0000
  15.25917     400000     1c0000
  15.25944     400000     1c0000
  15.25972     400000     1c0000
  15.26000     400000     1c0000
  15.26028     400000     1c0000
  15.26056     400000     1c0000
  15.26083     400000     1c0000
  15.26111     400000     1c0000
  15.26139     400000     1c0000
  15.26167     400000     1c0000
  15.26194     400000     1c0000
  15.26222     400000     1c0000
  15.26250     400000     1c0000
  15.26278     400000     1c0000
  15.26306     400000     1c0000
  15.26333     400000     1c0000
  15.26361     400000     1c0000
  15.26389     400000     1c0000
  15.26417     400000     1c0000
  15.26444     400000     1c0000
  15.26472     400000     1c0000
  15.26500     400000     1c0000
  15.26528     400000     1c0000
  15.26556     400000     1c0000
  15.26583     400000     1c0000
  15.26611     400000     1c0000
  15.26639     400000     1c0000
  15.26667     400000     1c0000
  15.26694     400000     1c0000
  15.26722     400000     1c0000
  15.26750     400000     1c0000
  15.26778     400000     1c0000
  15.26805     400000     1c0000
  15.26833     400000     1c0000
  15.26861     400000     1c0000
  15.26889     400000     1c0000
  15.26917     400000     1c0000
  15.26944     400000     1c0000
  15.26972     400000     1c0000
  15.27000     400000     1c0000
  15.27028     400000     1c0000
  15.27056     400000     1c0000
  15.27083     400000     1c0000
  15.27111     400000     1c0000
  15.27139     400000     1c0000
  15.27167     400000     1c0000
  15.27194     400000     1c0000
  15.27222     400000     1c0000
  15.27250     400000     1c0000
  15.27278     400000     1c0000
  15.27306     400000     1c0000
  15.27333     400000     1c0000
  15.27361     400000     1c0000
  15.27389     400000     1c0000
  15.27417     400000     1c0000
  15.27444     400000     1c0000
  15.27472     400000     1c0000
  15.27500     400000     1c0000
  15.27528     400000     1c0000
  15.27556     400000     1c0000
  15.27583     400000     1c0000
  15.27611     400000     1c0000
  15.27639     400000     1c0000
  15.27667     400000     1c0000
  15.27694     400000     1c0000
  15.27722     400000     1c0000
  15.27750     400000     1c0000
  15.27778     400000     1c0000
  15.27806     400000     1c0000
  15.27833     400000     1c0000
  15.27861     400000     1c0000
  15.27889     400000     1c0000
  15.27917     400000     1c0000
  15.27944     400000     1c0000
  15.27972     400000     1c0000
  15.28000     400000     1c0000
  15.28028     400000     1c0000
  15.28056     400000     1c0000
  15.28083     400000     1c0000
  15.28111     400000     1c0000
  15.28139     400000     1c0000
  15.28167     400000     1c0000
  15.28194     400000     1c0000
  15.28222     400000     1c0000
  15.28250     400000     1c0000
  15.28278     400000     1c0000
  15.28306     400000     1c0000
  15.28333     400000     1c0000
  15.28361     400000     1c0000
  15.28389     400000     1c0000
  15.28417     400000     1c0000
  15.28444     400000     1c0000
  15.28472     400000     1c0000
  15.28500     400000     1c0000
  15.28528     400000     1c0000
  15.28556     400000     1c0000
  15.28583     400000     1c0000
  15.28611     400000     1c0000
  15.28639     400000     1c0000
  15.28667     400000     1c0000
  15.28695     400000     1c0000
  15.28722     400000     1c0000
  15.28750     400000     1c0000
  15.28778     400000     1c0000
  15.28806     400000     1c0000
  15.28833     400000     1c0000
  15.28861     400000     1c0000
  15.28889     400000     1c0000
  15.28917     400000     1c0000
  15.28944     400000     1c0000
  15.28972     400000     1c0000
  15.29000     400000     1c0000
  15.29028     400000     1c0000
  15.29056     400000     1c0000
  15.29083     400000     1c0000
  15.29111     400000     1c0000
  15.29139     400000     1c0000
  15.29167     400000     1c0000
  15.29194     400000     1c0000
  15.29222     400000     1c0000
  15.29250     400000     1c0000
  15.29278     400000     1c0000
  15.29306     400000     1c0000
  15.29333     400000     1c0000
  15.29361     400000     1c0000
  15.29389     400000     1c0000
  15.29417     400000     1c0000
  15.29445     400000     1c0000
  15.29472     400000     1c0000
  15.29500     400000     1c0000
  15.29528     400000     1c0000
  15.29556     400000     1c0000
  15.29583     400000     1c0000
  15.29611     400000     1c0000
  15.29639     400000     1c0000
  15.29667     400000     1c0000
  15.29694     400000     1c0000
  15.29722     400000     1c0000
  15.29750     400000     1c0000
  15.29778     400000     1c0000
  15.29806     400000     1c0000
  15.29833     400000     1c0000
  15.29861     400000     1c0000
  15.29889     400000     1c0000
  15.29917     400000     1c0000
  15.29945     400000     1c0000
  15.29972     400000     1c0000
  15.30000     400000     1c0000
  15.30028     400000     1c0000
  15.30056     400000     1c0000
  15.30083     400000     1c0000
  15.30111     400000     1c0000
  15.30139     400000     1c0000
  15.30167     400000     1c0000
  15.30194     400000     1c0000
  15.30222     400000     1c0000
  15.30250     400000     1c0000
  15.30278     400000     1c0000
  15.30306     400000     1c0000
  15.30333     400000     1c0000
  15.30361     400000     1c0000
  15.30389     400000     1c0000
  15.30417     400000     1c0000
  15.30444     400000     1c0000
  15.30472     400000     1c0000
  15.30500     400000     1c0000
  15.30528     400000     1c0000
  15.30556     400000     1c0000
  15.30583     400000     1c0000
  15.30611     400000     1c0000
  15.30639     400000     1c0000
  15.30667     400000     1c0000
  15.30694     400000     1c0000
  15.30722     400000     1c0000
  15.30750     400000     1c0000
  15.30778     400000     1c0000
  15.30806     400000     1c0000
  15.30833     400000     1c0000
  15.30861     400000     1c0000
  15.30889     400000     1c0000
  15.30917     400000     1c0000
  15.30944     400000     1c0000
  15.30972     400000     1c0000
  15.31000     400000     1c0000
  15.31028     400000     1c0000
  15.31056     400000     1c0000
  15.31083     400000     1c0000
  15.31111     400000     1c0000
  15.31139     400000     1c0000
  15.31167     400000     1c0000
  15.31194     400000     1c0000
  15.31222     400000     1c0000
  15.31250     400000     1c0000
  15.31278     400000     1c0000
  15.31306     400000     1c0000
  15.31333     400000     1c0000
  15.31361     400000     1c0000
  15.31389     400000     1c0000
  15.31417     400000     1c0000
  15.31444     400000     1c0000
  15.31472     400000     1c0000
  15.31500     400000     1c0000
  15.31528     400000     1c0000
  15.31556     400000     1c0000
  15.31583     400000     1c0000
  15.31611     400000     1c0000
  15.31639     400000     1c0000
  15.31667     400000     1c0000
  15.31694     400000     1c0000
  15.31722     400000     1c0000
  15.31750     400000     1c0000
  15.31778     400000     1c0000
  15.31806     400000     1c0000
  15.31833     400000     1c0000
  15.31861     400000     1c0000
  15.31889     400000     1c0000
  15.31917     400000     1c0000
  15.31944     400000     1c0000
  15.31972     400000     1c0000
  15.32000     400000     1c0000
  15.32028     400000     1c0000
  15.32056     400000     1c0000
  15.32083     400000     1c0000
  15.32111     400000     1c0000
  15.32139     400000     1c0000
  15.32167     400000     1c0000
  15.32194     400000     1c0000
  15.32222     400000     1c0000
  15.32250     400000     1c0000
  15.32278     400000     1c0000
  15.32306     400000     1c0000
  15.32333     400000     1c0000
  15.32361     400000     1c0000
  15.32389     400000     1c0000
  15.32417     400000     1c0000
  15.32444     400000     1c0000
  15.32472     400000     1c0000
  15.32500     400000     1c0000
  15.32528     400000     1c0000
  15.32556     400000     1c0000
  15.32583     400000     1c0000
  15.32611     400000     1c0000
  15.32639     400000     1c0000
  15.32667     400000     1c0000
  15.32694     400000     1c0000
  15.32722     400000     1c0000
  15.32750     400000     1c0000
  15.32778     400000     1c0000
  15.32806     400000     1c0000
  15.32833     400000     1c0000
  15.32861     400000     1c0000
  15.32889     400000     1c0000
  15.32917     400000     1c0000
  15.32944     400000     1c0000
  15.32972     400000     1c0000
  15.33000     400000     1c0000
  15.33028     400000     1c0000
  15.33056     400000     1c0000
  15.33083     400000     1c0000
  15.33111     400000     1c0000
  15.33139     400000     1c0000
  15.33167     400000     1c0000
  15.33194     400000     1c0000
  15.33222     400000     1c0000
  15.33250     400000     1c0000
  15.33278     400000     1c0000
  15.33306     400000     1c0000
  15.33333     400000     1c0000
  15.33361     400000     1c0000
  15.33389     400000     1c0000
  15.33417     400000     1c0000
  15.33444     400000     1c0000
  15.33472     400000     1c0000
  15.33500     400000     1c0000
  15.33528     400000     1c0000
  15.33556     400000     1c0000
  15.33583     400000     1c0000
  15.33611     400000     1c0000
  15.33639     400000     1c0000
  15.33667     400000     1c0000
  15.33694     400000     1c0000
  15.33722     400000     1c0000
  15.33750     400000     1c0000
  15.33778     400000     1c0000
  15.33806     400000     1c0000
  15.33833     400000     1c0000
  15.33861     400000     1c0000
  15.33889     400000     1c0000
  15.33917     400000     1c0000
  15.33944     400000     1c0000
  15.33972     400000     1c0000
  15.34000     400000     1c0000
  15.34028     400000     1c0000
  15.34056     400000     1c0000
  15.34083     400000     1c0000
  15.34111     400000     1c0000
  15.34139     400000     1c0000
  15.34167     400000     1c0000
  15.34194     400000     1c0000
  15.34222     400000     1c0000
  15.34250     400000     1c0000
  15.34278     400000     1c0000
  15.34305     400000     1c0000
  15.34333     400000     1c0000
  15.34361     400000     1c0000
  15.34389     400000     1c0000
  15.34417     400000     1c0000
  15.34444     400000     1c0000
  15.34472     400000     1c0000
  15.34500     400000     1c0000
  15.34528     400000     1c0000
  15.34556     400000     1c0000
  15.34583     400000     1c0000
  15.34611     400000     1c0000
  15.34639     400000     1c0000
  15.34667     400000     1c0000
  15.34694     400000     1c0000
  15.34722     400000     1c0000
  15.34750     400000     1c0000
  15.34778     400000     1c0000
  15.34805     400000     1c0000
  15.34833     400000     1c0000
  15.34861     400000     1c0000
  15.34889     400000     1c0000
  15.34917     400000     1c0000
  15.34944     400000     1c0000
  15.34972     400000     1c0000
  15.35000     400000     1c0000
  15.35028     400000     1c0000
  15.35056     400000     1c0000
  15.35083     400000     1c0000
  15.35111     400000     1c0000
  15.35139     400000     1c0000
  15.35167     400000     1c0000
  15.35194     400000     1c0000
  15.35222     400000     1c0000
  15.35250     400000     1c0000
  15.35278     400000     1c0000
  15.35306     400000     1c0000
  15.35333     400000     1c0000
  15.35361     400000     1c0000
  15.35389     400000     1c0000
  15.35417     400000     1c0000
  15.35444     400000     1c0000
  15.35472     400000     1c0000
  15.35500     400000     1c0000
  15.35528     400000     1c0000
  15.35556     400000     1c0000
  15.35583     400000     1c0000
  15.35611     400000     1c0000
  15.35639     400000     1c0000
  15.35667     400000     1c0000
  15.35695     400000     1c0000
  15.35722     400000     1c0000
  15.35722     400000     1c0000
  15.35778     400000     1c0000
  15.35806     400000     1c0000
  15.35833     400000     1c0000
  15.35861     400000     1c0000
  15.35861     400000     1c0000
  15.35889     400000     1c0000
  15.35889     400000     1c0100
  15.36000     400000     1c0000
  15.36028     400000     1c0000
  15.36028     400000     1c0000
  15.36056     400000     1c0300
  15.36139     400000     1c0000
  15.36167     400000     1c0000
  15.36195     400000     1c0000
  15.36222     400000     1c0000
  15.36250     400000     1c0000
  15.36278     400000     1c0000
  15.36306     400000     1c0000
  15.36333     400000     1c0000
  15.36361     400000     1c0000
  15.36389     400000     1c0000
  15.36417     400000     1c0000
  15.36444     400000     1c0000
  15.36472     400000     1c0000
  15.36500     400000     1c0000
  15.36528     400000     1c0000
  15.36556     400000     1c0000
  15.36583     400000     1c0000
  15.36611     400000     1c0000
  15.36639     400000     1c0000
  15.36667     400000     1c0000
  15.36694     400000     1c0000
  15.36722     400000     1c0000
  15.36750     400000     1c0000
  15.36778     400000     1c0000
  15.36806     400000     1c0000
  15.36833     400000     1c0000
  15.36861     400000     1c0000
  15.36889     400000     1c0000
  15.36917     400000     1c0000
  15.36944     400000     1c0000
  15.36972     400000     1c0000
  15.37000     400000     1c0000
  15.37028     400000     1c0000
  15.37056     400000     1c0000
  15.37083     400000     1c0000
  15.37111     400000     1c0000
  15.37139     400000     1c0000
  15.37167     400000     1c0000
  15.37194     400000     1c0000
  15.37222     400000     1c0000
  15.37250     400000     1c0000
  15.37278     400000     1c0000
  15.37306     400000     1c0000
  15.37333     400000     1c0000
  15.37361     400000     1c0000
  15.37389     400000     1c0000
  15.37417     400000     1c0000
  15.37444     400000     1c0000
  15.37472     400000     1c0000
  15.37500     400000     1c0000
  15.37528     400000     1c0000
  15.37556     400000     1c0000
  15.37583     400000     1c0000
  15.37611     400000     1c0000
  15.37639     400000     1c0000
  15.37667     400000     1c0000
  15.37694     400000     1c0000
  15.37722     400000     1c0000
  15.37750     400000     1c0000
  15.37778     400000     1c0000
  15.37806     400000     1c0000
  15.37833     400000     1c0000
  15.37861     400000     1c0000
  15.37889     400000     1c0000
  15.37917     400000     1c0000
  15.37944     400000     1c0000
  15.37972     400000     1c0000
  15.38000     400000     1c0000
  15.38028     400000     1c0000
  15.38056     400000     1c0000
  15.38083     400000     1c0000
  15.38111     400000     1c0000
  15.38139     400000     1c0000
  15.38167     400000     1c0000
  15.38194     400000     1c0000
  15.38222     400000     1c0000
  15.38250     400000     1c0000
  15.38278     400000     1c0000
  15.38306     400000     1c0000
  15.38333     400000     1c0000
  15.38361     400000     1c0000
  15.38389     400000     1c0000
  15.38417     400000     1c0000
  15.38444     400000     1c0000
  15.38472     400000     1c0000
  15.38500     400000     1c0000
  15.38528     400000     1c0000
  15.38556     400000     1c0000
  15.38583     400000     1c0000
  15.38611     400000     1c0000
  15.38639     400000     1c0000
  15.38667     400000     1c0000
  15.38694     400000     1c0000
  15.38722     400000     1c0000
  15.38750     400000     1c0000
  15.38778     400000     1c0000
  15.38806     400000     1c0000
  15.38833     400000     1c0000
  15.38861     400000     1c0000
  15.38889     400000     1c0000
  15.38917     400000     1c0000
  15.38944     400000     1c0000
  15.38972     400000     1c0000
  15.39000     400000     1c0000
  15.39028     400000     1c0000
  15.39056     400000     1c0000
  15.39083     400000     1c0000
  15.39111     400000     1c0000
  15.39139     400000     1c0000
  15.39167     400000     1c0000
  15.39194     400000     1c0000
  15.39222     400000     1c0000
  15.39250     400000     1c0000
  15.39278     400000     1c0000
  15.39305     400000     1c0000
  15.39333     400000     1c0000
  15.39361     400000     1c0000
  15.39389     400000     1c0000
  15.39417     400000     1c0000
  15.39444     400000     1c0000
  15.39472     400000     1c0000
  15.39500     400000     1c0000
  15.39528     400000     1c0000
  15.39556     400000     1c0000
  15.39583     400000     1c0000
  15.39611     400000     1c0000
  15.39639     400000     1c0000
  15.39667     400000     1c0000
  15.39694     400000     1c0000
  15.39722     400000     1c0000
  15.39750     400000     1c0000
  15.39778     400000     1c0000
  15.39806     400000     1c0000
  15.39833     400000     1c0000
  15.39861     400000     1c0000
  15.39889     400000     1c0000
  15.39917     400000     1c0000
  15.39944     400000     1c0000
  15.39972     400000     1c0000
  15.40000     400000     1c0000
  15.40028     400000     1c0000
  15.40056     400000     1c0000
  15.40083     400000     1c0000
  15.40111     400000     1c0000
  15.40139     400000     1c0000
  15.40167     400000     1c0000
  15.40194     400000     1c0000
  15.40222     400000     1c0000
  15.40250     400000     1c0000
  15.40278     400000     1c0000
  15.40306     400000     1c0000
  15.40333     400000     1c0000
  15.40361     400000     1c0000
  15.40389     400000     1c0000
  15.40417     400000     1c0000
  15.40444     400000     1c0000
  15.40472     400000     1c0000
  15.40500     400000     1c0000
  15.40528     400000     1c0000
  15.40555     400000     1c0000
  15.40583     400000     1c0000
  15.40611     400000     1c0000
  15.40639     400000     1c0000
  15.40667     400000     1c0000
  15.40694     400000     1c0000
  15.40722     400000     1c0000
  15.40750     400000     1c0000
  15.40778     400000     1c0000
  15.40806     400000     1c0000
  15.40833     400000     1c0000
  15.40861     400000     1c0000
  15.40889     400000     1c0000
  15.40917     400000     1c0000
  15.40944     400000     1c0000
  15.40972     400000     1c0000
  15.41000     400000     1c0000
  15.41028     400000     1c0000
  15.41055     400000     1c0000
  15.41083     400000     1c0000
  15.41111     400000     1c0000
  15.41139     400000     1c0000
  15.41167     400000     1c0000
  15.41194     400000     1c0000
  15.41222     400000     1c0000
  15.41250     400000     1c0000
  15.41278     400000     1c0000
  15.41306     400000     1c0000
  15.41333     400000     1c0000
  15.41361     400000     1c0000
  15.41389     400000     1c0000
  15.41417     400000     1c0000
  15.41444     400000     1c0000
  15.41472     400000     1c0000
  15.41500     400000     1c0000
  15.41528     400000     1c0000
  15.41556     400000     1c0000
  15.41583     400000     1c0000
  15.41611     400000     1c0000
  15.41639     400000     1c0000
  15.41667     400000     1c0000
  15.41694     400000     1c0000
  15.41722     400000     1c0000
  15.41750     400000     1c0000
  15.41778     400000     1c0000
  15.41806     400000     1c0000
  15.41833     400000     1c0000
  15.41861     400000     1c0000
  15.41889     400000     1c0000
  15.41917     400000     1c0000
  15.41945     400000     1c0000
  15.41972     400000     1c0000
  15.42000     400000     1c0000
  15.42028     400000     1c0000
  15.42056     400000     1c0000
  15.42083     400000     1c0000
  15.42111     400000     1c0000
  15.42139     400000     1c0000
  15.42167     400000     1c0000
  15.42194     400000     1c0000
  15.42222     400000     1c0000
  15.42250     400000     1c0000
  15.42278     400000     1c0000
